date,year,NDVI,NDWI,EVI,total_mangrove_area_ha,total_carbon_stock_tonnes,total_CO2_absorption_tonnes_per_year
2019-01-01,2019,0.5840741373376227,-0.48351140340350063,0.3851599890686591,473184.73988984094,211513578.7307589,4731847.39889841
2019-01-08,2019,0.5368618284035598,-0.43615374380875416,0.38114361046958917,466912.12695020775,208709720.74674287,4669121.269502077
2019-01-15,2019,0.5449846305577596,-0.446655651110915,0.3679339238187688,476242.54087629536,212880415.77170402,4762425.408762953
2019-01-22,2019,0.6467834825170604,-0.5800423448233697,0.33819286557390327,564072.253207118,252140297.18358174,5640722.532071181
2019-01-29,2019,0.6393473974463108,-0.5693617785339488,0.34057304324345494,558830.6675042642,249797308.37440607,5588306.675042641
2019-02-05,2019,0.5794517899359528,-0.4869192192449319,0.33330910151675613,521458.0041947293,233091727.87504402,5214580.041947293
2019-02-12,2019,0.5531295317773386,-0.4655627372501607,0.32263765924725696,535408.3722485314,239327542.39509356,5354083.722485314
2019-02-19,2019,0.6175683620298736,-0.5346454567740527,0.3309548673624201,570824.8658601508,255158715.0394874,5708248.658601508
2019-02-26,2019,0.5454248748777749,-0.4403328418473161,0.3576513286005453,503969.6532065058,225274434.9833081,5039696.532065058
2019-03-05,2019,0.49262592764181246,-0.388467451112478,0.355703843812046,458216.1694380911,204822627.73882672,4582161.694380911
2019-03-12,2019,0.6098598657231145,-0.5201552904880722,0.36505835732228686,627821.4212769968,280636175.3108176,6278214.212769968
2019-03-19,2019,0.6244434764299154,-0.5360175532419502,0.3728946951137433,625004.9580360275,279377216.2421043,6250049.580360275
2019-03-26,2019,0.5642278577954555,-0.4740619175512684,0.3773707919707406,461478.84113320033,206281041.98654056,4614788.411332004
2019-04-02,2019,0.48585219962777476,-0.4021836645218741,0.3595852842209107,547313.2426832553,244649019.47941515,5473132.426832553
2019-04-09,2019,0.5537520782044937,-0.4716208893265679,0.36636491438629093,623821.7848581284,278848337.8315834,6238217.848581284
2019-04-16,2019,0.5930587853870966,-0.5182017813947557,0.35984943448394624,625966.4020331497,279806981.70881796,6259664.020331497
2019-04-23,2019,0.5222223294325651,-0.4561238702778892,0.34326701660507425,546028.4613032253,244074722.20254168,5460284.6130322525
2019-04-30,2019,0.4424666287978654,-0.3767621032533388,0.3388436893481622,500420.5781584055,223687998.43680725,5004205.781584055
2019-05-07,2019,0.4189656240319066,-0.35160024361412634,0.3602130757713473,407611.5056866573,182202343.04193583,4076115.056866573
2019-05-14,2019,0.41862604724429986,-0.3419863669585577,0.3682798478927066,263915.1342867902,117970065.02619523,2639151.342867902
2019-05-21,2019,0.47741400372822146,-0.3909708048134311,0.38531665127985143,324627.39060332667,145108443.599687,3246273.906033267
2019-05-28,2019,0.509000566216064,-0.4135065067190127,0.38886521245959327,336799.11470946996,150549204.27513307,3367991.1470946996
2019-06-04,2019,0.48709504007963883,-0.40450793527414397,0.34313156721860016,536931.9266279163,240008571.2026786,5369319.266279163
2019-06-11,2019,0.4751587324938243,-0.3936865424323501,0.3451845685616901,505762.38486064866,226075786.03270996,5057623.848606487
2019-06-18,2019,0.450272818488266,-0.37505457716691154,0.33115176657952405,380753.16814406123,170196666.16039538,3807531.6814406123
2019-06-25,2019,0.428390996612626,-0.35854882625318146,0.36164403844245385,5911.475670484905,2642429.6247067526,59114.75670484905
2019-07-02,2019,0.49199288516445716,-0.37718135405513464,0.4230721263163536,184219.1540243603,82345961.84888905,1842191.5402436028
2019-07-09,2019,0.5319534583405415,-0.4279707088927826,0.3869758047268901,389452.81776943797,174085409.54293877,3894528.17769438
2019-07-16,2019,0.532833332668719,-0.42877117241099505,0.3869506008347799,391738.90266403696,175107289.49082452,3917389.0266403696
2019-07-30,2019,0.5874437518675951,-0.46039163274081635,0.4571230698930244,131752.95583573318,58893571.258572735,1317529.558357332
2019-08-06,2019,0.5401479871683077,-0.42453150610026613,0.446900915658584,122153.71014671597,54602708.435582034,1221537.1014671596
2019-08-13,2019,0.5144301024317415,-0.4057594215696846,0.4396800881016953,148122.85456733246,66210915.99159761,1481228.5456733245
2019-08-20,2019,0.5174820575963452,-0.4082837623152759,0.4209132221105613,130752.28651508212,58446272.07224171,1307522.8651508212
2019-08-27,2019,0.6024213841750727,-0.47199959880941067,0.4303161103759402,99204.06171629233,44344215.58718267,992040.6171629233
2019-09-03,2019,0.6409583722951644,-0.5032616684007241,0.4050574426010958,486707.6195606459,217558305.9436087,4867076.195606459
2019-09-10,2019,0.6393513920434309,-0.5032900584324069,0.4244513042151171,522791.1240304174,233687632.4415966,5227911.240304174
2019-09-17,2019,0.6397347601098169,-0.5036490029039656,0.42118016822254345,522730.81232734694,233660673.11032408,5227308.1232734695
2019-09-24,2019,0.6753892614949243,-0.5420827657636478,0.4935553838230633,203995.37469047567,91185932.48664263,2039953.7469047566
2019-10-01,2019,0.6699638352462165,-0.5359525416169307,0.4410284421218335,584958.1831318594,261476307.85994115,5849581.8313185945
2019-10-08,2019,0.6414696447604193,-0.515071457876348,0.4579637959605931,599085.4865807595,267791212.5015995,5990854.865807595
2019-10-15,2019,0.665589243973929,-0.5371695220201619,0.4578694463157674,612983.3404815801,274003553.1952663,6129833.404815801
2019-10-22,2019,0.5928447236084134,-0.474174242659029,0.45459694585505284,636496.06498676,284513741.04908174,6364960.6498676
2019-10-29,2019,0.6065032856010456,-0.49131572865198314,0.43381656725500156,616252.8835660622,275465038.9540298,6162528.8356606215
2019-11-05,2019,0.6733192842299094,-0.5756832376057147,0.40860435223185587,639341.4238001417,285785616.4386633,6393414.238001416
2019-11-12,2019,0.6778792509333879,-0.6003284609594293,0.39847412434849455,655694.2621501251,293095335.1811059,6556942.621501251
2019-11-19,2019,0.6596215793880343,-0.5895938612018358,0.39203312894909265,652867.345292877,291831703.34591603,6528673.45292877
2019-11-26,2019,0.6372837991421924,-0.582356796551082,0.3603647606907505,605570.8138188417,270690153.77702224,6055708.138188417
2019-12-03,2019,0.6292253868304286,-0.5688305812450095,0.3589125125275411,593448.5335520915,265271494.49778488,5934485.335520915
2019-12-10,2019,0.5777289098058402,-0.4971629696940463,0.37012806381963903,524262.3477637677,234345269.45040417,5242623.4776376765
2019-12-17,2019,0.5462841430517521,-0.4723783437123321,0.3415669242975046,435151.6860333006,194512803.65688536,4351516.860333006
2019-12-24,2019,0.548313027870325,-0.47632646004604273,0.3339398976338419,438132.65905126574,195845298.5959158,4381326.590512658
2019-12-31,2019,0.5448991950075461,-0.4561825676384132,0.37631591539305503,502784.6820879165,224744752.89329866,5027846.820879165
2020-01-07,2020,0.5754190765636069,-0.4832834810270892,0.3797249265293971,500433.3162263542,223693692.35318035,5004333.162263542
2020-01-14,2020,0.6188417768995633,-0.5432070963130979,0.3595854790598369,583984.0722221239,261040880.28328937,5839840.722221239
2020-01-21,2020,0.6473347503807648,-0.57730980021743,0.3608530445094512,607714.8121055982,271648521.0112024,6077148.121055981
2020-01-28,2020,0.5787394706218526,-0.4939350467032524,0.36978423635452845,530460.7607605321,237115960.05995786,5304607.607605321
2020-02-04,2020,0.5924947174271309,-0.513841996643176,0.35612775639502325,587496.9148381511,262611120.93265352,5874969.148381511
2020-02-11,2020,0.5716376637201328,-0.48148956807150367,0.36334214556721617,475890.5898528577,212723093.6642274,4758905.898528577
2020-02-18,2020,0.5292268706486066,-0.4407992877551973,0.3551516934344334,486778.89130412496,217590164.41294387,4867788.91304125
2020-02-25,2020,0.5686319852782672,-0.4801146154306467,0.342084328454702,623293.3929156313,278612146.6332872,6232933.929156313
2020-03-03,2020,0.5759953439994598,-0.4865185656024286,0.35019211251160753,586610.1044038648,262214716.66852757,5866101.044038648
2020-03-10,2020,0.5973826981277658,-0.5127085574082133,0.3486158996786133,590461.8293766673,263936437.73137027,5904618.293766673
2020-03-17,2020,0.587014434512896,-0.5043618673878018,0.3650401216806336,585762.6025988938,261835883.36170554,5857626.025988938
2020-03-24,2020,0.57379982164684,-0.48411795694864157,0.37656194729074566,600585.7535561566,268461831.839602,6005857.535561566
2020-03-31,2020,0.537972580109588,-0.4597508272022253,0.3729995210191061,585592.3251849597,261759769.35767698,5855923.251849597
2020-04-07,2020,0.5559807616061243,-0.4878910815273021,0.3541833682077749,602397.7076880019,269271775.3365369,6023977.076880019
2020-04-14,2020,0.5383246021164296,-0.4726370184307097,0.3440662921243965,564513.8559183915,252337693.595521,5645138.559183915
2020-04-21,2020,0.45532701658286684,-0.3722880391109931,-341211630.2107206,186695.2908274372,83452794.99986443,1866952.9082743719
2020-04-28,2020,0.5215555256633821,-0.4456823057526258,0.35544033617479576,533129.512934301,238308892.28163257,5331295.1293430105
2020-05-05,2020,0.5406344371960669,-0.47130227786492734,0.3320165438077088,589779.6933448365,263631522.9251419,5897796.933448365
2020-05-12,2020,0.5332339281619617,-0.460651309981979,0.3361595966907168,578939.3519338887,258785890.31444827,5789393.519338887
2020-05-19,2020,0.4336992298458929,-0.34429454658383263,0.3582050130973729,29595.902473158865,13229368.405502012,295959.02473158867
2020-05-26,2020,0.4946920189162768,-0.4118097309948346,0.33818050790018117,262692.5150319733,117423554.21929207,2626925.150319733
2020-06-02,2020,0.503665766545997,-0.418996546362205,0.3260412477875843,265127.0743009844,118511802.21254002,2651270.743009844
2020-06-09,2020,0.4805451700846718,-0.3848916253525668,0.35476847050595517,31680.461243408172,14161166.175803453,316804.61243408173
2020-06-16,2020,0.447643306531552,-0.3571191672085353,0.35538787545440936,30054.782540459517,13434487.795585403,300547.8254045952
2020-06-23,2020,0.447643306531552,-0.35711916720853526,0.3553878754544093,30054.78254045952,13434487.795585405,300547.82540459523
2020-06-30,2020,0.479323428864823,-0.3707405376284822,0.45420685225532215,4648.800598846457,2078013.8676843664,46488.005988464574
2020-07-07,2020,0.5441383248241153,-0.445141595995182,0.35749270256750326,207471.76152988808,92739877.40385997,2074717.6152988807
